iter	Logloss
781	0.001239936759
782	0.001238369814
783	0.001236131355
784	0.001234788888
785	0.001233423029
786	0.001231811059
787	0.001230203977
788	0.001229145194
789	0.001226761088
790	0.001224927604
791	0.001223349924
792	0.001221821754
793	0.001220339168
794	0.001218824297
795	0.001217331136
796	0.001215470414
797	0.001213683556
798	0.001212496591
799	0.001211182244
800	0.001209671299
801	0.00120766533
802	0.001206296586
803	0.001204953078
804	0.001203609891
805	0.001202762287
806	0.00120118693
807	0.001200140244
808	0.001198657258
809	0.001196870961
810	0.001195600757
811	0.001194155024
812	0.001193006513
813	0.001191252582
814	0.001188506042
815	0.00118739238
816	0.001186322221
817	0.001184743418
818	0.001183693608
819	0.001182384949
820	0.001180452845
821	0.001179366102
822	0.001177476459
823	0.001175172146
824	0.001174109437
825	0.00117316057
826	0.001171933868
827	0.001170932285
828	0.001169558334
829	0.001168898197
830	0.001167039237
831	0.0011660419
832	0.001164784355
833	0.001163383405
834	0.001161791625
835	0.001159877546
836	0.00115876749
837	0.001157530533
838	0.001156630135
839	0.001155114623
840	0.001154040537
841	0.001152711049
842	0.001151025536
843	0.001150212621
844	0.00114815562
845	0.001146676399
846	0.001145407237
847	0.001144568526
848	0.001143751766
849	0.001142700834
850	0.001141299163
851	0.001139465439
852	0.001138028839
853	0.001136361671
854	0.001134358427
855	0.001133282659
856	0.001131604836
857	0.001130235612
858	0.00112895972
859	0.001127683187
860	0.001126698108
861	0.001125350835
862	0.001123980489
863	0.001122759154
864	0.001120971255
865	0.001119698087
866	0.001118233127
867	0.001116957395
868	0.001115042997
869	0.001113789376
870	0.001112946019
871	0.001111297678
872	0.001109316144
873	0.001107294233
874	0.001105687231
875	0.001104491853
876	0.001103373465
877	0.001102237932
878	0.001101268315
879	0.001099227497
880	0.00109692687
881	0.001096288363
882	0.001095346065
883	0.001094234406
884	0.001092546169
885	0.001091682943
886	0.001090115036
887	0.00108851941
888	0.001087567018
889	0.001086588829
890	0.001085499922
891	0.001083455419
892	0.001082676713
893	0.001081992622
894	0.001080642384
895	0.001079600905
896	0.00107800576
897	0.001076823361
898	0.001075964221
899	0.001074598762
900	0.001072991519
901	0.001071846133
902	0.001070313396
903	0.001068898747
904	0.001067582157
905	0.001066769884
906	0.001065938864
907	0.001064857969
908	0.001063861033
909	0.001062848074
910	0.001061537734
911	0.001060163462
912	0.001059285255
913	0.001058365709
914	0.001057263023
915	0.001056190941
916	0.00105473295
917	0.001052893057
918	0.001051073754
919	0.001050153727
920	0.001049017554
921	0.001048351167
922	0.00104684623
923	0.001045722795
924	0.001044408368
925	0.001043251926
926	0.001042053264
927	0.001041054085
928	0.001040134539
929	0.001038658843
930	0.001037005455
931	0.001035115812
932	0.00103392444
933	0.001033162077
934	0.00103183283
935	0.001031050198
936	0.001029913945
937	0.001028867499
938	0.001027450366
939	0.001026173433
940	0.00102552387
941	0.001024589503
942	0.001023264982
943	0.001022620227
944	0.001021683697
945	0.001020634847
946	0.001019373376
947	0.001018626075
948	0.001017370532
949	0.001016352206
950	0.001015214991
951	0.001014301533
952	0.001013082362
953	0.001011473918
954	0.00101051047
955	0.001009371332
956	0.001008364622
957	0.001007247756
958	0.001005782475
959	0.001005157107
960	0.001003733566
961	0.00100266637
962	0.001001648204
963	0.001000681792
964	0.0009990738284
965	0.0009980605495
966	0.0009970628126
967	0.0009961839645
968	0.0009948878038
969	0.0009937217479
970	0.0009927600622
971	0.0009915594773
972	0.0009905594171
973	0.0009896695934
974	0.0009880448862
975	0.0009873823453
976	0.0009863775584
977	0.0009850630517
978	0.0009844556291
979	0.0009835301548
980	0.0009826162169
981	0.0009818208474
982	0.0009810890882
983	0.0009803265654
984	0.0009795793442
985	0.0009786036386
986	0.0009779066488
987	0.0009765524858
988	0.0009757144156
989	0.0009747693936
990	0.0009737096487
991	0.0009728443398
992	0.0009720503323
993	0.0009709439611
994	0.0009698529718
995	0.0009688254326
996	0.0009677823513
997	0.0009667200427
998	0.0009657384888
999	0.0009646201006
